user,lang,title,timestamp,pageid,revid,parentid,sizediff
192.197.82.205,en,Indigenous peoples in Brazil,2010-03-16T14:48:31Z,55510,350210082,347570047,1
192.197.82.205,en,S.L. Benfica,2010-03-18T15:55:50Z,574076,350611799,350578539,-1
192.197.82.205,en,Brutalist architecture,2010-03-29T18:23:37Z,424948,352783742,352724632,60
192.197.82.205,en,Carmit Bachar,2010-04-01T14:36:09Z,3041001,353357278,352862170,0
192.197.82.205,en,Blackstrap (electoral district),2010-05-18T13:53:31Z,1779622,362810875,345101416,290
192.197.82.205,en,Michelle Simson,2010-05-20T15:38:00Z,19785428,363214179,361725231,38
192.197.82.205,en,Michelle Simson,2010-05-20T15:59:06Z,19785428,363217589,363214179,272
192.197.82.205,en,Tina Keeper,2010-06-03T20:27:46Z,3368718,365895136,358279135,12
192.197.82.205,en,Don Mills Collegiate Institute,2010-06-08T16:30:10Z,3201409,366817447,363627820,54
192.197.82.205,en,Siobhán Coady,2010-07-05T14:30:21Z,1544291,371854582,371837660,0
192.197.82.205,en,Siobhán Coady,2010-07-05T14:30:36Z,1544291,371854611,371854582,0
192.197.82.205,en,Siobhán Coady,2010-07-05T14:30:49Z,1544291,371854642,371854611,0
192.197.82.205,en,Siobhán Coady,2010-07-05T14:31:32Z,1544291,371854719,371854642,-2
192.197.82.205,en,Tuffy Knight,2010-07-06T14:31:31Z,9641340,372034205,348801269,57
192.197.82.205,en,Tuffy Knight,2010-07-06T14:32:14Z,9641340,372034322,372034205,18
192.197.82.205,en,Resurrection Catholic Secondary School,2010-07-06T14:33:14Z,5916600,372034434,371927300,60
192.197.82.205,en,Resurrection Catholic Secondary School,2010-07-06T14:34:34Z,5916600,372034581,372034434,100
192.197.82.205,en,Norwegian Canadian,2010-07-07T17:25:34Z,6265628,372243929,371883887,-117
192.197.82.205,en,Shawn Murphy,2010-07-07T17:37:19Z,712990,372245829,372154072,-819
192.197.82.205,en,Gurbax Singh Malhi,2010-07-27T16:17:10Z,1436218,375753189,375601676,165
192.197.82.205,en,Gurbax Singh Malhi,2010-07-27T16:43:12Z,1436218,375757158,375753189,1421
192.197.82.205,en,Gurbax Singh Malhi,2010-07-27T16:45:33Z,1436218,375757485,375757158,23
192.197.82.205,en,Gurbax Singh Malhi,2010-07-28T15:48:52Z,1436218,375927624,375757485,-121
192.197.82.205,en,WrestleMania VIII,2010-08-13T13:43:02Z,1446176,378712363,369039401,30
192.197.82.205,en,Mueller,2010-08-16T17:18:37Z,2035907,379249683,378604098,7
192.197.82.205,en,George IV of the United Kingdom,2010-09-17T17:55:32Z,40225,385393430,384913605,-8
192.197.82.205,en,John Robert Cartwright,2010-09-21T14:59:54Z,1162052,386114408,383730034,12
192.197.82.205,en,Peter Milliken,2010-10-06T19:10:15Z,623628,389153262,387462644,28
192.197.82.205,en,Vancouver Quadra,2010-10-08T13:40:39Z,631723,389515946,380210638,92
192.197.82.205,en,Santana Lopez,2010-11-02T14:21:19Z,24189589,394382237,394247915,2
192.197.82.205,en,"Peel Region municipal elections, 2010",2010-11-04T16:42:56Z,25750516,394812129,394307784,10
192.197.82.205,en,"Peel Region municipal elections, 2010",2010-11-04T16:43:37Z,25750516,394812236,394812129,5
192.197.82.205,en,"Peel Region municipal elections, 2010",2010-11-04T16:45:05Z,25750516,394812501,394812236,38
192.197.82.205,en,"Peel Region municipal elections, 2010",2010-11-04T16:47:59Z,25750516,394813031,394812501,-14
192.197.82.205,en,"Peel Region municipal elections, 2010",2010-11-04T16:50:01Z,25750516,394813418,394813031,0
192.197.82.205,en,Canon (priest),2010-11-09T20:31:11Z,1067968,395804788,395625699,169
192.197.82.205,en,Valerie (The Zutons song),2010-12-02T15:24:21Z,8187979,400135314,400078849,21
192.197.82.205,en,Massimo Pacetti,2010-12-03T15:57:52Z,1994292,400328180,400266933,-2
192.197.82.205,en,Nina Grewal,2010-12-15T23:09:25Z,1925289,402600171,401689331,1637
192.197.82.205,en,Geoff Regan,2011-02-04T16:20:54Z,596133,411994593,393460951,47
192.197.82.205,en,Dean Allison,2011-03-14T14:58:01Z,484695,418788836,417568125,648
192.197.82.205,en,Peter Braid,2011-03-29T13:15:26Z,19789983,421311000,420874004,0
192.197.82.205,en,Peter Braid,2011-05-04T16:00:14Z,19789983,427425834,427340931,171
192.197.82.205,en,Peter Braid,2011-05-04T16:00:48Z,19789983,427425919,427425834,-7
192.197.82.205,en,Dean Allison,2011-05-09T18:42:25Z,484695,428291423,427566819,448
192.197.82.205,en,Dean Allison,2011-05-09T18:45:18Z,484695,428291841,428291423,51
192.197.82.205,en,Dean Allison,2011-05-09T18:55:26Z,484695,428293394,428293241,-31
192.197.82.205,en,Dean Allison,2011-05-09T18:58:38Z,484695,428293839,428293394,163
192.197.82.205,en,Ontario,2011-05-11T16:19:26Z,22218,428603071,428597365,585
192.197.82.205,en,Rent control in Ontario,2011-05-11T16:25:27Z,3359656,428603836,426244886,482
192.197.82.205,en,Françoise Boivin,2011-06-03T16:53:09Z,1042952,432381955,428708610,88
192.197.82.205,en,Jamie Nicholls,2011-08-17T17:31:18Z,31678930,445366718,435836310,0
192.197.82.205,en,Ted Hsu,2011-08-19T14:30:53Z,31666758,445672139,442673617,-8
192.197.82.205,en,Ted Hsu,2011-08-19T14:32:14Z,31666758,445672322,445672139,-16
192.197.82.205,en,"Fort St. John, British Columbia",2011-08-19T19:30:12Z,500690,445709551,444046862,0
192.197.82.205,en,"Fort St. John, British Columbia",2011-08-19T19:46:43Z,500690,445711406,445709551,0
192.197.82.205,en,"Fort St. John, British Columbia",2011-08-19T19:59:22Z,500690,445713072,445711802,6
192.197.82.205,en,"Fort St. John, British Columbia",2011-08-19T20:01:35Z,500690,445713368,445713072,1
192.197.82.205,en,British Columbia Conservative Party,2011-08-19T20:05:43Z,471759,445713948,444337987,52
192.197.82.205,en,British Columbia Conservative Party,2011-08-19T20:06:04Z,471759,445713994,445713948,1
192.197.82.205,en,Brian Jean,2011-08-22T21:37:25Z,3427661,446217552,439871597,161
192.197.82.205,en,Peter Julian,2011-09-20T19:29:07Z,1527179,451551496,451421140,598
192.197.82.205,en,Alice Jamieson Girls' Academy,2011-10-05T22:14:19Z,2471504,454142112,447901916,-1
192.197.82.205,en,Wikipedia:Files for upload,2011-10-20T17:34:29Z,9176046,456545724,456541377,782
192.197.82.205,en,List of Canadian politicians who have switched parties,2011-10-27T00:14:46Z,3762066,457576261,451371962,100
192.197.82.205,en,Syriac Orthodox Church,2011-11-04T02:02:47Z,219283,458909320,458410796,0
192.197.82.205,en,Ted Opitz,2011-12-22T16:53:21Z,31681898,467206885,467203779,-3
192.197.82.205,en,Ted Opitz,2011-12-22T18:52:47Z,31681898,467223541,467206885,-22
192.197.82.205,en,Mathieu Ravignat,2012-01-11T20:18:50Z,31671945,470849261,459695886,15
192.197.82.205,en,Electoral firsts in Canada,2012-01-12T14:22:23Z,3184503,470970760,470570194,0
192.197.82.205,en,"Norfolk County, Ontario",2012-01-20T15:48:59Z,406723,472269152,472257062,113
192.197.82.205,en,List of Star Trek novels,2012-03-05T18:44:39Z,666857,480362868,480259512,9
192.197.82.205,en,List of Star Trek novels,2012-03-05T18:45:18Z,666857,480362982,480362868,3
192.197.82.205,en,List of Star Trek novels,2012-03-05T18:55:00Z,666857,480364617,480363590,28
192.197.82.205,en,David Alward,2012-03-12T15:20:25Z,2288383,481524490,479388167,-314
192.197.82.205,en,Joffrey Lupul,2012-04-30T17:06:36Z,3028235,489978003,489708838,83
192.197.82.205,en,Bill Masterton Memorial Trophy,2012-04-30T17:14:10Z,269824,489979150,489173001,117
192.197.82.205,en,List of Canada national ice hockey team captains,2012-05-03T18:17:30Z,2827660,490505173,489593686,23
192.197.82.205,en,Catholic liturgical rites,2012-05-16T18:50:57Z,9036303,492904105,485739547,84
192.197.82.205,en,Montreal City Council,2012-05-16T20:36:01Z,1429277,492918225,489896471,0
192.197.82.205,en,Richer Dompierre,2012-05-16T20:38:04Z,33663698,492918483,475270229,18
192.197.82.205,en,Catholic liturgical rites,2012-05-16T21:14:30Z,9036303,492923888,492904105,74
192.197.82.205,en,Tyrone Benskin,2012-06-01T15:33:59Z,27083644,495473125,491288271,54
192.197.82.205,en,Bev Oda,2012-07-03T17:01:39Z,1415656,500515180,500514575,281
192.197.82.205,en,Rick Roberts (actor),2012-08-07T18:07:23Z,10859758,506263721,504243028,452
192.197.82.205,en,Sook-Yin Lee,2012-08-07T18:08:07Z,596292,506263845,506105920,462
192.197.82.205,en,Joyce Bateman,2012-08-10T15:45:23Z,31676854,506741455,492804917,-227
192.197.82.205,en,Counter-terrorism,2012-08-10T17:37:18Z,83392,506756898,506276428,32
192.197.82.205,en,Denise Savoie,2012-08-23T20:27:12Z,3418379,508832073,508829641,64
192.197.82.205,en,Tyrone Benskin,2012-09-13T19:19:11Z,27083644,512232063,503036624,19
192.197.82.205,en,Daniel Breton,2012-09-13T19:20:58Z,35897407,512232334,510877749,75
192.197.82.205,en,Tyrone Benskin,2012-09-13T19:22:48Z,27083644,512232613,512232063,775
192.197.82.205,en,Tyrone Benskin,2012-09-13T19:28:23Z,27083644,512233557,512232613,42
192.197.82.205,en,Charmaine Borg,2012-09-13T19:33:38Z,31667391,512234398,505769401,30
192.197.82.205,en,Charmaine Borg,2012-09-13T19:34:03Z,31667391,512234467,512234398,1
192.197.82.205,en,List of House members of the 41st Parliament of Canada,2012-09-13T20:08:51Z,31662677,512239475,510211325,-2
192.197.82.205,en,"Verdun, Quebec",2012-12-03T20:07:30Z,731916,526220346,525071050,-35
192.197.82.205,en,Montreal City Council,2012-12-03T20:13:34Z,1429277,526221278,524569525,-12
192.197.82.205,en,Montreal City Council,2012-12-03T20:13:53Z,1429277,526221329,526221278,0
192.197.82.205,en,Montreal City Council,2012-12-06T14:48:08Z,1429277,526714248,526221329,0
192.197.82.205,en,Montreal City Council,2012-12-06T14:49:35Z,1429277,526714533,526714248,-2
192.197.82.205,en,Montreal City Council,2012-12-06T17:41:23Z,1429277,526738942,526716783,-2
192.197.82.205,en,Mary Deros,2012-12-06T17:45:32Z,32343287,526739499,522287196,294
192.197.82.205,en,Villeray–Saint-Michel–Parc-Extension,2012-12-06T17:46:45Z,1827527,526739668,524714961,162
192.197.82.205,en,"Saint-Michel, Montreal",2012-12-06T17:48:43Z,10353976,526739957,522593898,-22
192.197.82.205,en,"Verdun, Quebec",2012-12-12T18:20:30Z,731916,527734465,527275138,252
192.197.82.205,en,Bills Toronto Series,2012-12-17T15:43:11Z,22526286,528485061,528448033,-13
192.197.82.205,en,Bills Toronto Series,2012-12-17T15:43:47Z,22526286,528485136,528485061,12
192.197.82.205,en,Oak Ridges—Markham,2012-12-17T20:44:12Z,629985,528527231,526579654,-2051
192.197.82.205,en,List of crossings of the Saint Lawrence River and the Great Lakes,2012-12-18T18:56:00Z,6169534,528673706,528595836,76
192.197.82.205,en,"Mount Royal, Calgary",2013-01-16T17:03:25Z,3399104,533388108,517403858,-29
192.197.82.205,en,List of people with reduplicated names,2013-02-05T23:57:20Z,17869157,536781824,534511711,30
192.197.82.205,en,Château Clique,2013-03-20T20:37:11Z,286099,545774974,543613452,-6
192.197.82.205,en,Kelly Regan,2013-04-03T18:39:31Z,22082670,548528057,513567121,1
192.197.82.205,en,Kelly Regan,2013-04-03T18:44:10Z,22082670,548528667,548528057,-1
192.197.82.205,en,Kelly Regan,2013-04-03T18:46:41Z,22082670,548529037,548528667,18
192.197.82.205,en,Kelly Regan,2013-04-03T18:49:39Z,22082670,548529511,548529037,19
192.197.82.205,en,Scott Brison,2013-05-28T18:08:40Z,321333,557205700,552377687,-7
192.197.82.205,en,"Succession to the Throne Act, 2013",2013-06-12T19:24:18Z,38421516,559613878,559096005,-7
192.197.82.205,en,Terence Young (politician),2013-08-21T15:25:24Z,1562973,569584531,547354394,1052
192.197.82.205,en,Terence Young (politician),2013-08-21T15:26:07Z,1562973,569584619,569584531,0
192.197.82.205,en,Terence Young (politician),2013-08-21T15:27:41Z,1562973,569584801,569584619,24
192.197.82.205,en,Terence Young (politician),2013-08-21T15:29:18Z,1562973,569584999,569584801,36
192.197.82.205,en,Paul Calandra,2013-09-24T16:30:39Z,19789584,574340409,543880367,146
192.197.82.205,en,Paul Calandra,2013-09-24T16:45:59Z,19789584,574342427,574340409,20
192.197.82.205,en,Arrondissement of Verdun,2013-11-22T18:54:02Z,3314848,582852003,577325588,79
192.197.82.205,en,"Verdun, Quebec",2013-11-22T18:55:08Z,731916,582852153,582256807,18
192.197.82.205,en,Inuit throat singing,2014-01-29T20:21:17Z,56605,593008121,587941726,195
192.197.82.205,en,Paul Dewar,2014-02-07T18:07:00Z,2097426,594398094,592210669,4
192.197.82.205,en,List of New Democratic Party (Canada) members of parliament,2014-03-14T16:00:41Z,1926249,599597156,559122344,-3
192.197.82.205,en,Projet Montréal,2014-05-08T16:42:55Z,12720168,607651665,602241128,2421
192.197.82.205,en,Bon Secours Mother and Baby Home,2014-06-06T13:45:45Z,42978263,611821435,611817721,0
192.197.82.205,en,Mike Gartner,2014-06-17T15:38:09Z,1458949,613295966,612301107,-3
192.197.82.205,en,Mike Gartner,2014-06-17T15:40:27Z,1458949,613296203,613295966,-50
192.197.82.205,en,Curriculum vitae,2014-07-04T20:25:14Z,18010483,615616775,614293499,34
192.197.82.205,en,Zwolle,2014-07-11T18:10:35Z,58553,616555600,613709681,203
192.197.82.205,en,Zwolle,2014-07-11T18:11:28Z,58553,616555706,616555600,-10
192.197.82.205,fr,Grève des transports en commun de New York en 2005,2006-02-23T21:53:41Z,538758,5745210,4817153,395
192.197.82.205,fr,Grève des transports en commun de New York en 2005,2006-02-23T21:55:34Z,538758,5745232,5745210,4
192.197.82.205,fr,Henri Massé (syndicaliste),2006-02-24T20:01:41Z,614596,5760906,5432083,67
192.197.82.205,fr,Michel Chartrand,2006-02-27T18:40:15Z,374409,5806602,5432164,297
192.197.82.205,fr,Syndicat canadien de la fonction publique,2006-03-03T22:00:30Z,661109,5874536,5810936,1
192.197.82.205,fr,Montagnes russes à véhicule suspendu,2006-03-30T15:46:28Z,714540,6371768,6371737,4
192.197.82.205,fr,Montagnes russes à véhicule suspendu,2006-03-30T15:47:02Z,714540,6371776,6371768,-3
192.197.82.205,fr,Vegreville,2006-03-30T18:56:22Z,714555,6374873,6372380,0
192.197.82.205,fr,Vegreville,2006-03-30T19:00:06Z,714555,6374932,6374873,89
192.197.82.205,fr,Service d'ordre légionnaire,2006-03-30T19:20:41Z,83772,6375254,6373431,-10
192.197.82.205,fr,Ramon Laisné,2006-04-14T19:36:05Z,742124,6703865,6703719,45
192.197.82.205,fr,Ramon Laisné,2006-04-14T19:37:21Z,742124,6703880,6703865,31
192.197.82.205,fr,Wilhelm Gustloff (paquebot),2006-04-14T19:41:19Z,45122,6703924,6653938,40
192.197.82.205,fr,Portail:Syndicalisme,2006-04-15T22:35:05Z,339338,6725263,6687861,42
192.197.82.205,fr,Centre de la petite enfance,2006-04-15T22:47:09Z,707678,6725404,6430116,-23
192.197.82.205,fr,Liste des institutions du Québec,2006-04-15T22:48:16Z,267157,6725416,6719148,48
192.197.82.205,fr,Liste des institutions du Québec,2006-04-15T22:48:38Z,267157,6725423,6725416,-1
192.197.82.205,fr,Liste chronologique de jeux vidéo de rôle,2006-04-17T01:49:41Z,745875,6742816,6742724,17
192.197.82.205,fr,Liste chronologique de jeux vidéo de rôle,2006-04-17T01:50:20Z,745875,6742817,6742816,22
192.197.82.205,fr,Légataire à titre particulier,2006-04-27T13:56:33Z,740653,6946667,6690688,0
192.197.82.205,fr,Légataire à titre particulier,2006-04-27T13:57:16Z,740653,6946699,6946667,2
192.197.82.205,fr,Physiatre,2007-01-19T18:25:46Z,1283492,13459837,0,999
192.197.82.205,fr,Catégorie:Chanson québécoise,2007-02-07T16:13:48Z,902050,13951441,12829470,40
192.197.82.205,fr,Catégorie:Chanson québécoise,2007-02-07T16:15:12Z,902050,13951483,13951441,-45
192.197.82.205,fr,Catégorie:Chanson québécoise,2007-02-07T16:15:58Z,902050,13951504,13951483,8
192.197.82.205,fr,Parti nationaliste du Québec,2007-02-08T17:38:14Z,1143729,13983140,11622408,131
192.197.82.205,fr,Maison brune,2008-04-29T12:53:59Z,2944822,29096239,29096219,16
192.197.82.205,fr,Maison brune,2008-04-29T12:54:20Z,2944822,29096244,29096239,2
192.197.82.205,fr,Commission scolaire de Montréal,2008-06-09T17:55:30Z,3143260,30461113,23483883,128
192.197.82.205,fr,Carole Freeman,2008-06-26T21:45:45Z,924473,31047637,30899968,97
192.197.82.205,fr,Denis Coderre,2008-08-04T19:26:25Z,412734,32168874,31973288,-516
192.197.82.205,fr,Josée Verner,2008-08-06T14:41:14Z,486639,32216945,31679128,437
192.197.82.205,fr,Josée Verner,2008-08-06T14:50:28Z,486639,32217234,32216945,-88
192.197.82.205,fr,Josée Verner,2008-08-06T14:51:47Z,486639,32217278,32217234,15
192.197.82.205,fr,Yves Lessard,2008-09-10T18:34:26Z,924245,33309700,30900081,136
192.197.82.205,fr,Meili Faille,2009-11-02T15:51:01Z,920054,46392120,42517612,1
192.197.82.205,fr,Meili Faille,2009-11-02T16:53:02Z,920054,46394420,46392120,2754
192.197.82.205,fr,Meili Faille,2009-11-03T21:48:06Z,920054,46443941,46403312,2270
192.197.82.205,fr,Fabrice P. Rivault,2010-04-01T17:10:48Z,4616814,51766795,0,7842
192.197.82.205,fr,Législation sur l'euthanasie et le suicide assisté par pays,2010-04-20T17:16:33Z,785525,52431571,51195674,0
192.197.82.205,fr,Législation sur l'euthanasie et le suicide assisté par pays,2010-04-20T17:17:50Z,785525,52431612,52431571,0
192.197.82.205,fr,Législation sur l'euthanasie et le suicide assisté par pays,2010-04-20T17:20:00Z,785525,52431667,52431612,0
192.197.82.205,fr,Mascouche,2010-05-20T15:16:35Z,195703,53461575,52846396,230
192.197.82.205,fr,Carole Freeman,2010-06-22T13:48:24Z,924473,54543929,53888746,-16
192.197.82.205,fr,Carole Freeman,2010-06-22T14:14:26Z,924473,54544706,54543929,428
192.197.82.205,fr,Carole Lavallée,2011-04-08T20:57:47Z,389574,64151142,58946638,214
192.197.82.205,fr,Jacques Gourde,2011-06-15T12:41:42Z,603089,66417343,66417223,13
192.197.82.205,fr,Jacques Gourde,2011-06-27T14:52:38Z,603089,66848770,66577357,-823
192.197.82.205,fr,Jacques Gourde,2011-06-30T14:02:33Z,603089,66968773,66848797,-829
192.197.82.205,fr,Charmaine Borg,2011-08-23T16:04:19Z,5457758,68753150,67584982,63
192.197.82.205,fr,Djamel Abdoun,2011-08-24T17:19:08Z,1294937,68794052,68682220,-3
192.197.82.205,fr,Djamel Abdoun,2011-08-24T17:21:53Z,1294937,68794157,68794052,76
192.197.82.205,fr,Jacques Gourde,2011-08-24T19:30:22Z,603089,68798655,66987395,-88
192.197.82.205,fr,Maria Mourani,2011-08-25T21:08:33Z,3108223,68842775,67313222,-1021
192.197.82.205,fr,Forum jeunesse du Bloc Québécois,2011-09-15T21:10:40Z,4160524,69707665,65420610,-84
192.197.82.205,fr,Charmaine Borg,2012-01-17T21:14:50Z,5457758,74478521,69119858,149
192.197.82.205,fr,Ironman 70.3,2012-05-22T12:54:25Z,1459544,78961826,69922810,20
192.197.82.205,fr,Ironman,2012-05-22T12:59:45Z,563267,78961950,78869805,107
192.197.82.205,fr,Maria Mourani,2012-06-01T20:59:26Z,3108223,79334829,76739127,-408
192.197.82.205,fr,Jeanne-Le Ber,2012-06-18T20:39:55Z,519281,79919030,65102992,2
192.197.82.205,fr,Conseil municipal,2012-12-06T18:38:33Z,280913,86223541,84864415,137
192.197.82.205,fr,Marjolaine Boutin-Sweet,2012-12-20T16:25:14Z,5462823,86756654,86709283,13
192.197.82.205,fr,Bouddhisme Won,2013-02-05T19:58:46Z,4742882,88441053,81141610,79
192.197.82.205,fr,Élection générale québécoise de 2014,2014-03-05T19:05:38Z,7810327,101819300,101818904,-5
